,User ID,Trump,Biden,Democratic,Republican,Label
920,984150782302879745,Like,Like,Non-mentioned,Non-mentioned,Counterhate
921,4256842393,Like,Like,Non-mentioned,Non-mentioned,Counterhate
922,321019129,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
923,1067912972490674184,Like,Non-mentioned,Non-mentioned,Like,Counterhate
924,258177703,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
925,931346035,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
926,774986664,Like,Like,Non-mentioned,Non-mentioned,Counterhate
927,532597721,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
928,15081608,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
929,28285044,Like,Non-mentioned,Like,Non-mentioned,Counterhate
930,1055879588415397893,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
931,1240718394749603841,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
932,3273178753,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
933,799549438645694464,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
934,2320750033,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
935,954851214872793088,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
936,937797102012219392,Like,Like,Non-mentioned,Non-mentioned,Counterhate
937,81741855,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
938,801575155289980929,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
939,882101717327806466,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
940,84853930,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
941,1244342361032810496,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
942,830064515706335232,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
943,926223261049921536,Like,Non-mentioned,Non-mentioned,Dislike,Counterhate
944,909570929180545024,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
945,1027927112634654720,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
946,861528874500456452,Like,Like,Non-mentioned,Non-mentioned,Counterhate
947,474631096,Like,Like,Non-mentioned,Non-mentioned,Counterhate
948,1239340893657870337,Like,Like,Non-mentioned,Non-mentioned,Counterhate
949,429551064,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
950,167173440,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
951,1223381283650330626,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
952,1217538144784044040,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
953,148953675,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
954,2573367012,Like,Non-mentioned,Non-mentioned,Like,Counterhate
955,835272547,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
956,845805351727456256,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
957,246354687,Like,Like,Non-mentioned,Non-mentioned,Counterhate
958,2269671270,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
959,1027016357450211328,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
960,21428232,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
961,15120812,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
962,1103368674403119108,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
963,1057730431347576832,Like,Like,Like,Dislike,Counterhate
964,1203119942922637313,Like,Dislike,Like,Dislike,Counterhate
965,49150837,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
966,961240466871132160,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
967,962192604413612032,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
968,1165140338291433472,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
969,896471336075182081,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
970,8192142,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
971,2319043090,Like,Like,Non-mentioned,Non-mentioned,Counterhate
972,3304567351,Like,Dislike,Non-mentioned,Like,Counterhate
973,2329114370,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
974,757950295947161601,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
975,824092284224348162,Like,Like,Non-mentioned,Non-mentioned,Counterhate
976,1208440975409995777,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
977,728108445296005121,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
978,261602360,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
979,177073713,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
980,251879368,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
981,216944689,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
982,293932724,Like,Like,Non-mentioned,Non-mentioned,Counterhate
983,843545160587862016,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
984,718449838,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
985,1215383323498946560,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
986,22902810,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
987,886749256807100416,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
988,511233437,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
989,842820256880037888,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
990,249205301,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
991,128570554,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
992,1207009077018140672,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
993,214349738,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
994,1172539126681178112,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
995,22093967,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
996,2260778305,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
997,517322235,Like,Like,Non-mentioned,Non-mentioned,Counterhate
998,830086707026522113,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
999,227277188,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1000,18930056,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1001,967901191467405312,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1002,975914863955386368,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1003,22729633,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1004,950751831554174976,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1005,39689119,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1006,2899831792,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1007,991746560131260416,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1008,913229378,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1009,826424071,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1010,1641897565,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1011,18526653,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1012,75413272,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1013,1239521668235694081,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1014,123453470,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1015,1219020498304151552,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1016,2669340481,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1017,1025399670078615552,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1018,110785240,Like,Swing,Dislike,Non-mentioned,Counterhate
1019,731343895200698368,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1020,3305292534,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1021,109531107,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1022,1005950641,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1023,1195010982512189441,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1024,3009438533,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1025,1240158702226870272,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1026,2351731134,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
1027,25336739,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1028,347616179,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1029,953996630985969664,Like,Dislike,Dislike,Dislike,Counterhate
1030,55444188,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1031,716223158,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1032,1181962496455823360,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1033,146596764,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1034,1006728709900992512,Like,Non-mentioned,Like,Like,Counterhate
1035,2648215733,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1036,248414308,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1037,1138656542,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1038,932272756800016385,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1039,1123849647427137536,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1040,420850626,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1041,408436089,Like,Swing,Like,Non-mentioned,Counterhate
1042,786902898382872577,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1043,1208041576687165440,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1044,3072270956,Like,Non-mentioned,Like,Non-mentioned,Counterhate
1045,245052757,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1046,884741921511534593,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1047,135259795,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1048,4549482253,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1049,1104789762114752512,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1050,932920221828091910,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1051,1229648150442299392,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1052,1212613163058782209,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1053,1234609006657888256,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1054,1898485284,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1055,259896644,Like,Dislike,Like,Non-mentioned,Counterhate
1056,1155674549347913728,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1057,14854090,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1058,9181412,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1059,3577957335,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1060,120755881,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1061,363459609,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1062,17094712,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1063,17426798,Like,Non-mentioned,Like,Non-mentioned,Counterhate
1064,194720275,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
1065,1015304580631015424,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1066,730946842381459456,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1067,793672083800633344,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1068,148465916,Like,Non-mentioned,Non-mentioned,Dislike,Counterhate
1069,2842954795,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1070,1235359986714320896,Like,Non-mentioned,Swing,Like,Counterhate
1071,527367372,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1072,1082935529040240640,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1073,1238181941070962688,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1074,990048460375232512,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1075,1160139264321032194,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1076,1596460465,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1077,1187130368069115907,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1078,1235008018368126977,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1079,2745668777,Like,Non-mentioned,Non-mentioned,Like,Counterhate
1080,1335478014,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1081,1110775821667651585,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1082,1237276625047150592,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
1083,56585182,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1084,1322760242,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1085,1217473188181037067,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1086,103522266,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1087,1128660747251277824,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1088,18548404,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1089,2409220435,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1090,781889293237284864,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1091,883814907610669056,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1092,824588162,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1093,3270988795,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1094,471523799,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1095,1145768449261613056,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1096,895204580845400064,Like,Like,Dislike,Non-mentioned,Counterhate
1097,1242435334153084928,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1098,43345859,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1099,744703139576610817,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1100,1110985596569354240,Like,Swing,Like,Non-mentioned,Counterhate
1101,853024269374296064,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
1102,2625896824,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1103,972152764414521346,Like,Non-mentioned,Like,Like,Counterhate
1104,40382075,Like,Non-mentioned,Dislike,Non-mentioned,Counterhate
1105,49982699,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1106,240926795,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1107,374193375,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1108,925755142556745728,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1109,1254088308,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1110,1025908612160319489,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1111,39639652,Like,Like,Non-mentioned,Like,Counterhate
1112,14650992,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1113,1082339233409519616,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1114,1896138842,Like,Swing,Like,Non-mentioned,Counterhate
1115,403843137,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1116,7790622,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1117,930690318005166082,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1118,134339812,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
1119,822643058097459200,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1120,831996505229815808,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1121,3283525200,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1122,4409028923,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1123,879249564061937664,Like,Like,Like,Non-mentioned,Counterhate
1124,1021815188796977158,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1125,1082644136107405317,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1126,1199149095761387521,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1127,3532566376,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1128,2615672540,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
1129,1210207753576370176,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1130,2777877209,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1131,24324566,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1132,1146236619420327936,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1133,22718138,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1134,1912458318,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1135,17822186,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1136,426167633,Like,Dislike,Non-mentioned,Like,Counterhate
1137,1013976502965293058,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1138,8739212,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1139,3482831759,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1140,1651568198,Like,Non-mentioned,Like,Non-mentioned,Counterhate
1141,735110871408508928,Like,Swing,Like,Non-mentioned,Counterhate
1142,1027558017871400960,Like,Non-mentioned,Non-mentioned,Swing,Counterhate
1143,21382592,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1144,704751524136820737,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1145,2352371340,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1146,1292536106,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
1147,1169206885171335168,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1148,1050485314026901504,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1149,1235788215484903424,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1150,21708005,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1151,1188545822134128640,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1152,1491493434,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1153,1206832207039479808,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1154,1176406310289629185,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1155,2562189746,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1156,398687783,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1157,789863060328493056,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
1158,3350211855,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1159,2849715868,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1160,874204900397170688,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1161,800456173908439040,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1162,1169910980869967872,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
1163,2886989117,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1164,834036054,Like,Swing,Swing,Non-mentioned,Counterhate
1165,2175083466,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1166,1087141539413925890,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1167,812312801393987588,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1168,969039355183431680,Like,Swing,Dislike,Non-mentioned,Counterhate
1169,621406073,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1170,418092552,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1171,1219750533264740352,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1172,330634074,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1173,800059033977847808,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1174,566879500,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1175,1209549135122194432,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1176,1012533558,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
1177,57761580,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1178,1152886575962841088,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1179,193994249,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1180,2740373292,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
1181,330418295,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1182,33017171,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1183,98996839,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1184,1015350103178141702,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1185,318441729,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1186,1426435339,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1187,1028104184854470656,Like,Like,Non-mentioned,Dislike,Counterhate
1188,26529419,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1189,292057235,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1190,2147552016,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1191,1192300220,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1192,245109950,Like,Like,Non-mentioned,Like,Counterhate
1193,1257171103,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1194,1158479328,Like,Dislike,Like,Non-mentioned,Counterhate
1195,267113697,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1196,1221654718411419651,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1197,458507995,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1198,235809142,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1199,14181402,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1200,1247251488965038081,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1201,1643746254,Like,Like,Non-mentioned,Like,Counterhate
1202,3308283794,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1203,1229068971652997120,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1204,2191001660,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1205,315372378,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
1206,145198973,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1207,924337669705842688,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1208,824429831664390144,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1209,89230199,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
1210,124551312,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1211,85906238,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1212,1239903858349899786,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1213,1159998617349951488,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1214,786046602213519360,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1215,979406828181311490,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1216,2479042315,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1217,577528972,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1218,71515133,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1219,1106873170173276160,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
1220,1077213271567015936,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1221,28504122,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1222,97643085,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1223,926446974362095617,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1224,1146935917,Like,Like,Like,Dislike,Counterhate
1225,721883211131957249,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1226,1125145782041051137,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1227,491475669,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
1228,3298389417,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
1229,1213462795263434752,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
1230,717576422408196096,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1231,1202227252840284166,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1232,909608036485836805,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
1233,3295416891,Like,Like,Like,Like,Counterhate
1234,838538927526969344,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
1235,22409843,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1236,79892502,Like,Non-mentioned,Non-mentioned,Like,Counterhate
1237,1090432965945913344,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1238,1398047768,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1239,757899299380277248,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1240,163018878,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1241,1051611536207302656,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1242,598409602,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1243,822856901352423424,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1244,36657273,Like,Like,Non-mentioned,Like,Counterhate
1245,20006733,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1246,198091648,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1247,2975906824,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
1248,3141925141,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
1249,922546310,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
1250,106516900,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1251,2503231010,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1252,220288389,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1253,708712186630283265,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1254,202680156,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1255,4711802581,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
1256,335307672,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
1257,89257309,Like,Swing,Non-mentioned,Like,Counterhate
1258,992231841628393473,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
1259,831349287367929856,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
1260,986728870186504193,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1261,1234152061618487297,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1262,2741058628,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1263,927067212321452033,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1264,980642917,Like,Swing,Non-mentioned,Non-mentioned,Counterhate
1265,45976281,Like,Like,Non-mentioned,Non-mentioned,Counterhate
1266,264522876,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1267,3037172514,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1268,778766114650140672,Like,Dislike,Non-mentioned,Non-mentioned,Counterhate
1269,825189134,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1270,480108446,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1271,22874317,Like,Non-mentioned,Non-mentioned,Non-mentioned,Counterhate
1272,1195897164636930048,Like,Like,Non-mentioned,Non-mentioned,Counterhate
