,User ID,Trump,Biden,Democratic,Republican,Label,Country,State,County,Latitude,Longitude
0,247780919,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Florida,Miami-Dade,25.7742658,-80.1936589
1,355860891,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
2,186882219,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Georgia,Fulton,33.749098700000005,-84.39018490000002
3,1010905860850290688,Dislike,Like,Non-mentioned,Like,Hate,us,Pennsylvania,Philadelphia,40.01145379999999,-75.1326504
4,399941839,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
5,3142634480,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,New York,Madison,43.1561681,-75.84499459999998
6,1109928419213471744,Dislike,Non-mentioned,Non-mentioned,Like,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
7,766354991187714048,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
8,792636776670236672,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Dallas,32.762040500000005,-96.7790069
9,1347808039,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Texas,Coleman,31.8160381,-99.5120986
10,715298721299206144,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Bexar,29.4246002,-98.4951405
11,965077703455051778,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Idaho,Owyhee,42.3913081,-116.501158
12,848895140823314432,Dislike,Like,Non-mentioned,Dislike,Hate,us,Virginia,Prince Edward,37.1232245,-78.4927721
13,967588601809731584,Dislike,Non-mentioned,Dislike,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
14,919468352665456640,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,North Carolina,Chatham,35.6729639,-79.03929190000002
15,750381811360989184,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
16,962055681669873664,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,New Jersey,Ocean,40.0757384,-74.4041622
17,15621395,Dislike,Non-mentioned,Non-mentioned,Like,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
18,15047886,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
19,855461120491925509,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Coleman,31.8160381,-99.5120986
20,386094809,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,California,Los Angeles,34.315507200000006,-118.2096814
21,1092975843033243648,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
22,727283223408029697,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,Missouri,Jackson,39.100105,-94.5781416
23,727283223408029697,Non-mentioned,Like,Non-mentioned,Non-mentioned,Hate,us,Missouri,Jackson,39.100105,-94.5781416
24,28923013,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Hawaii,Honolulu,21.468151,-157.960511
25,976884723887812608,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Virginia,Prince Edward,37.1232245,-78.4927721
26,3194799960,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,California,San Mateo,37.4863239,-122.2325233
27,377784646,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,California,Los Angeles,34.315507200000006,-118.2096814
28,846902129042190339,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Florida,Polk,27.7567667,-81.4639835
29,479258072,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Lamb,34.2331373,-102.4107493
30,1058038455651971073,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Texas,Jefferson,29.9743803,-93.9923965
31,83036348,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Washington,King,47.7598697,-122.2068288
32,83036348,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Washington,Chelan,47.2868352,-120.2126139
33,1059126992,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
34,1034935458801901568,Dislike,Swing,Like,Like,Hate,us,North Carolina,Chatham,35.6729639,-79.03929190000002
35,700865030598762498,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
36,91493896,Dislike,Dislike,Non-mentioned,Like,Hate,us,Ohio,Williams,41.47107005,-84.4004589145701
37,337522834,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Pennsylvania,Carbon,41.02564279999999,-75.6046334
38,83750414,Dislike,Swing,Like,Non-mentioned,Hate,us,Arizona,Maricopa,33.448436699999995,-112.0741417
39,29948870,Dislike,Non-mentioned,Like,Like,Hate,us,California,Los Angeles,34.315507200000006,-118.2096814
40,721533584138342400,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,California,Tulare,36.7014631,-118.7559974
41,962188127929602048,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Tennessee,Rutherford,35.7730076,-86.28200809999998
42,892093175883599875,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Virginia,Fairfax,38.9583737,-77.35798050000002
43,147858358,Dislike,Dislike,Like,Non-mentioned,Hate,us,California,SF,37.76479929999999,-122.4629897
44,1125499814936924162,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,California,Los Angeles,34.315507200000006,-118.2096814
45,24779507,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Colorado,Teller,38.7251776,-105.6077167
46,960586653701087233,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,New York,Putnam,41.33592720000001,-73.87402519999998
47,1136401172,Dislike,Dislike,Like,Non-mentioned,Hate,us,Texas,Lamb,34.2331373,-102.4107493
48,216994281,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Alaska,Anchorage,61.1758781,-149.11073330000005
49,358146696,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,Texas,Coleman,31.8160381,-99.5120986
50,34343523,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Georgia,Union,34.8759067,-83.958371
51,4836121729,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Missouri,Moniteau,38.7604815,-92.5617875
52,1224775251797540864,Dislike,Non-mentioned,Non-mentioned,Dislike,Hate,us,Nevada,Clark,36.0301134,-114.98261940000002
53,1209198602297458689,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,New Mexico,Quay,34.64673270000001,-103.904411
54,993009367006855169,Dislike,Non-mentioned,Dislike,Non-mentioned,Hate,us,New York,Madison,43.1561681,-75.84499459999998
55,297422449,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,Minnesota,Hennepin,44.9772995,-93.2654692
56,1159059698798120960,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,New York,Madison,43.1561681,-75.84499459999998
57,1007420368288714754,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,New York,,40.7127281,-74.0060152
58,274111619,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,New York,,40.7127281,-74.0060152
59,57610849,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Washington,Clark,45.63069539999999,-122.6744557
60,3887227692,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,California,Orange,33.6633386,-117.903317
61,2495056922,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,California,Tulare,36.7014631,-118.7559974
62,274701752,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Florida,Broward,26.0295344,-80.2114365
63,2188925538,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
64,85885274,Dislike,Non-mentioned,Dislike,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
65,27795511,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
66,209467518,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,California,Nevada,39.232949,-121.2005115
67,1171823510836191233,Dislike,Like,Like,Non-mentioned,Hate,us,Florida,Polk,27.7567667,-81.4639835
68,5562032,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,North Carolina,Wake,35.7803977,-78.63909890000002
69,120338086,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Tennessee,Hamilton,35.0457219,-85.3094883
70,55714644,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,New York,Madison,43.1561681,-75.84499459999998
71,745661853670375425,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,New York,Kings,40.64530975,-73.9550230275334
72,3022070857,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,New Mexico,Torrance,34.5708167,-105.993007
73,576418727,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Texas,Gregg,32.5007031,-94.74049
74,474606523,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,New York,,40.7127281,-74.0060152
75,324206096,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,California,SF,37.7884969,-122.3558473
76,986041741928206336,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Montana,Lewis and Clark,46.5927425,-112.0362771
77,986041741928206336,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Florida,Polk,27.7567667,-81.4639835
78,1674040128,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,Arizona,Maricopa,33.448436699999995,-112.0741417
79,147037768,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,New York,,40.7127281,-74.0060152
80,1210106906120871937,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Lamb,34.2331373,-102.4107493
81,862754178933952512,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
82,1092229034874994689,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,North Carolina,Cleveland,35.2919489,-81.5402112
83,273768759,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,California,SF,37.7884969,-122.3558473
84,951743010,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Washington,Thurston,47.0451022,-122.8950075
85,26999775,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Oklahoma,Oklahoma,35.6571367,-97.4649038
86,2627427311,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,California,Tulare,36.7014631,-118.7559974
87,2889024533,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Texas,Lamb,34.2331373,-102.4107493
88,1141478116403109888,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Texas,Houston,31.3378465,-95.390805
89,914741247989788672,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Washington,King,47.6038321,-122.3300624
90,3429119674,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Florida,Polk,27.7567667,-81.4639835
91,918304472698376193,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Texas,Coleman,31.8160381,-99.5120986
92,1514486756,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,West Virginia,Jefferson,39.2952821,-77.8603829
93,1127354053225271296,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Colorado,Teller,38.7251776,-105.6077167
94,410133038,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
95,366838310,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
96,2938584851,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
97,3158359980,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Nebraska,Loup,41.7370229,-99.5873816
98,14167417,Dislike,Swing,Non-mentioned,Like,Hate,us,Minnesota,Lyon,44.2332911,-95.6191766
99,824081364253364224,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Texas,Denton,33.089009399999995,-96.8863922
100,1246408867690549249,Dislike,Swing,Non-mentioned,Dislike,Hate,us,Georgia,Richmond,33.4709714,-81.9748429
101,601553651,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,New York,Oneida,43.073904,-75.598297
102,1018278824532955136,Dislike,Non-mentioned,Non-mentioned,Like,Hate,us,Florida,Palm Beach,26.715364,-80.05329420000002
103,452622251,Dislike,Swing,Swing,Non-mentioned,Hate,us,Massachusetts,Suffolk,42.3602534,-71.0582912
104,79360614,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Florida,Orange,28.3696242,-81.55075815493
105,1131084496072302594,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Houston,31.3378465,-95.390805
106,218768171,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Indiana,Marion,39.7683331,-86.1583502
107,1368673652,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Florida,Orange,28.5421109,-81.3790304
108,2306059830,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
109,613245319,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Houston,31.3378465,-95.390805
110,3542678539,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
111,242104442,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Colorado,Mesa,39.063956,-108.5507317
112,1187101943564517376,Dislike,Swing,Like,Swing,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
113,1187101943564517376,Dislike,Swing,Like,Swing,Hate,us,Texas,Coleman,31.8160381,-99.5120986
114,28789826,Dislike,Swing,Like,Non-mentioned,Hate,us,Minnesota,Hennepin,45.0313156,-93.3395843
115,948612584592302081,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Indiana,Hamilton,39.97880170000001,-86.11892569999998
116,52218970,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Colorado,Denver,39.7348381,-104.9653271
117,1223600749235638273,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Coleman,31.8160381,-99.5120986
118,262439752,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,North Carolina,Chatham,35.6729639,-79.03929190000002
119,194852321,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Iowa,Appanoose,40.7555649,-93.046593
120,1419470107,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,California,San Diego,32.5897196,-116.4669778
121,1127366614532247552,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Arizona,Maricopa,33.4151117,-111.83147920000002
122,83107400,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Ohio,Hamilton,39.1014537,-84.5124602
123,747115776428093440,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,New York,,40.7127281,-74.0060152
124,962026306056609792,Dislike,Swing,Dislike,Like,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
125,800358954987438082,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
126,1091790494,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Georgia,Decatur,30.8736613,-84.5740953
127,1007982679449628675,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,New York,,40.7127281,-74.0060152
128,1856346540,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Washington,King,47.6694141,-122.1238767
129,2619022660,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Minnesota,Dakota,44.818173,-93.1659179
130,18363806,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Texas,Morris,32.9391277,-94.7097383
131,1013852216,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,New York,Rotterdam,42.825938,-74.0279981526233
132,1222901089516818432,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Georgia,Cobb,34.023433700000005,-84.6154897
133,1867534207,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Louisiana,Avoyelles,30.8703881,-92.007126
134,1017393953904062464,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,California,Tulare,36.7014631,-118.7559974
135,970248511865356288,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
136,575555278,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,California,San Diego,32.9637838,-116.7706277
137,70023927,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
138,310870318,Dislike,Non-mentioned,Non-mentioned,Dislike,Hate,us,Colorado,Jefferson,39.8211225,-105.220742990446
139,310870318,Dislike,Non-mentioned,Non-mentioned,Dislike,Hate,us,Colorado,Jefferson,39.8489933,-105.144872334062
140,48255878,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,California,Alameda,37.80445570000001,-122.2713563
141,1230445089106857985,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,Indiana,Elkhart,41.5824086,-85.834366
142,36383311,Dislike,Dislike,Dislike,Non-mentioned,Hate,us,Wisconsin,Columbia,43.3902644,-89.4028963
143,2401907132,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,California,Tulare,36.7014631,-118.7559974
144,1081216900300922880,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
145,36420300,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Illinois,Logan,40.0796606,-89.4337288
146,228561338,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,California,Marin,38.0409144,-122.6199638
147,271654961,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Tennessee,Shelby,35.1490215,-90.0516285
148,1032075753725353984,Dislike,Swing,Non-mentioned,Dislike,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
149,315279635,Dislike,Like,Like,Non-mentioned,Hate,us,Tennessee,Rutherford,35.7730076,-86.28200809999998
150,31345484,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,California,San Diego,32.9637838,-116.7706277
151,936596242594922496,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Alabama,Shelby,33.2588817,-86.8295337
152,899019456,Dislike,Dislike,Non-mentioned,Swing,Hate,us,Georgia,Dodge,32.329380900000004,-83.1137366
153,3178517225,Dislike,Non-mentioned,Non-mentioned,Like,Hate,us,Illinois,Logan,40.0796606,-89.4337288
154,986818218613526528,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Utah,Salt Lake,40.7596198,-111.8867975
155,737287089163665408,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Florida,Polk,27.7567667,-81.4639835
156,799264861980999680,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,California,Riverside,33.8246269,-116.540303
157,1237773225725063168,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
158,323450538,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
159,783025373327925248,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,Wisconsin,Wood,44.4308975,-89.6884637
160,4686488156,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,Nebraska,Saline,40.393614,-97.198095
161,352754544,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Colorado,Teller,38.7251776,-105.6077167
162,4235807833,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Alabama,Hale,32.4968025,-87.71612040000002
163,1006979369401606144,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Coleman,31.8160381,-99.5120986
164,36858096,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
165,1074709131548753921,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,California,San Diego,33.1958696,-117.3794834
166,171260671,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
167,954607086809309184,Dislike,Swing,Non-mentioned,Swing,Hate,us,Louisiana,Orleans,29.949932300000004,-90.0701156
168,997161046820425728,Dislike,Non-mentioned,Like,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
169,468879511,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Nevada,Washoe,39.5261206,-119.8126581
170,1209482616027652099,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Missouri,City of Saint Louis,38.6529545,-90.24111656024641
171,497927427,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Oregon,Coos,43.0059455,-123.8925908
172,863878181727735809,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,New York,Madison,43.1561681,-75.84499459999998
173,713660355,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
174,577266363,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Tennessee,Hamilton,35.1959036,-85.1846785
175,395118274,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Illinois,Logan,40.0796606,-89.4337288
176,893891985509163009,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,New York,Westchester,41.1613168,-73.8620367
177,832746373,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Bexar,29.4246002,-98.4951405
178,3381701849,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Minnesota,Morrison,45.98965870000001,-94.6113288
179,529385469,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,New York,,40.7127281,-74.0060152
180,207979181,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Texas,Dallas,32.762040500000005,-96.7790069
181,709751923167997952,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
182,941083345,Dislike,Like,Like,Like,Hate,us,New York,Madison,43.1561681,-75.84499459999998
183,4039664525,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Fort Bend,29.7857853,-95.8243956
184,4044892094,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Maine,Hancock,44.23341420000001,-68.3194608
185,1695162631,Dislike,Like,Like,Non-mentioned,Hate,us,Washington,King,47.6038321,-122.3300624
186,1149749603303956481,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Oregon,Multnomah,45.5202471,-122.6741949
187,2970226384,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,California,San Diego,32.9637838,-116.7706277
188,1153877540894838784,Dislike,Dislike,Dislike,Non-mentioned,Hate,us,Texas,Coleman,31.8160381,-99.5120986
189,1218819275592327168,Dislike,Swing,Non-mentioned,Dislike,Hate,us,California,Tulare,36.7014631,-118.7559974
190,401390427,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Lamb,34.2331373,-102.4107493
191,767879703310938113,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Tennessee,Maury,35.751179,-86.9300023
192,15351784,Dislike,Non-mentioned,Non-mentioned,Dislike,Hate,us,Ohio,Franklin,39.9692378,-82.936864
193,49096145,Dislike,Like,Like,Like,Hate,us,Connecticut,Hartford,41.6500201,-72.7342163
194,1008670666877538304,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Houston,31.3378465,-95.390805
195,1173221906,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,California,Tulare,36.7014631,-118.7559974
196,1224423376925745153,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Massachusetts,Worcester,42.3788774,-72.03236600000002
197,25678651,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Massachusetts,Suffolk,42.3602534,-71.0582912
198,827224720739336192,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,D.C.,Washington,38.89366125,-76.987883253882
199,995035644643676160,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Coleman,31.8160381,-99.5120986
200,54015550,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Tennessee,Davidson,36.1622296,-86.7743531
201,829149732115132416,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Florida,Orange,28.5421109,-81.3790304
202,925722396518174721,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
203,1202763957259227136,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,California,Los Angeles,34.315507200000006,-118.2096814
204,205797129,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Utah,Sanpete,39.4225192,-111.7143584
205,1210288962037862400,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Florida,Polk,27.7567667,-81.4639835
206,96012990,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,California,Los Angeles,34.315507200000006,-118.2096814
207,64187434,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Oklahoma,Tulsa,36.10121450000001,-95.9250506
208,87637521,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
209,1154804222271152129,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Illinois,Montgomery,39.3011566,-89.285085
210,34717273,Dislike,Non-mentioned,Like,Non-mentioned,Hate,us,California,SF,37.76479929999999,-122.4629897
211,1620621349,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Austin,29.8916488,-96.2443467
212,4856279897,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Anderson,31.7621153,-95.6307891
213,787352840,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
214,59648062,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,California,Tulare,36.7014631,-118.7559974
215,23389277,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
216,324803627,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Washington,King,47.6038321,-122.3300624
217,14667128,Dislike,Swing,Non-mentioned,Dislike,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
218,806641264066072577,Dislike,Non-mentioned,Non-mentioned,Non-mentioned,Hate,us,Texas,Jefferson,30.047992,-94.3357433
219,2573732866,Dislike,Swing,Non-mentioned,Like,Hate,us,Georgia,Hall,34.3492655,-83.9062933
220,35101084,Dislike,Like,Non-mentioned,Non-mentioned,Hate,us,California,SF,37.76479929999999,-122.4629897
221,889483814174507009,Dislike,Non-mentioned,Like,Non-mentioned,Hate,us,New York,Madison,43.1561681,-75.84499459999998
222,1032118016811589632,Dislike,Swing,Non-mentioned,Non-mentioned,Hate,us,Kansas,Decatur,39.7837304,-100.4458825
223,270876644,Dislike,Dislike,Non-mentioned,Non-mentioned,Hate,us,Ohio,Jefferson,40.4736758,-80.92286709999998
